,단어,품사,점수
3207,애절,XR,-1
3208,애틋,XR,1
3209,앳되,VA,1
3210,야멸차,VA,-1
3211,야멸치,VA,-1
3212,야물딱지,VA,1
3213,야박,XR,-2
3214,약삭빠르,VA,-1
3215,약소,XR,-1
3216,약싹빠르,VA,-1
3217,약아빠지,VA,-1
3218,얄궂,VA,-1
3219,얄딱구리,XR,-1
3220,얄짤없,VA,-1
3221,얍삽,XR,-1
3222,막하,NNG,-1
3223,어두침침,XR,-1
3224,어두컴컴,XR,-1
3225,어둠침침,XR,-1
3226,어리숙,XR,-1
3227,어리어리,XR,-1
3228,어림없,VA,-1
3229,무식,NNG,-2
3230,어마어마,XR,1
3231,하하,MAG,1
3232,어머어마,XR,1
3233,신나,VV,2
3234,어수룩,XR,-1
3235,어줍,VA,-1
3236,어질,VA,2
3237,어쭙,VA,-1
3238,억울히,MAG,-1
3239,얼빵,XR,-1
3240,정확,NNG,1
3241,달달,MAG,1
3242,엉성,XR,-1
3243,엥간,XR,-1
3244,여유,NNG,1
3245,여유작작,XR,1
3246,여전,XR,1
3247,열렬,XR,1
3248,염치없,VA,-1
3249,영악,XR,-2
3250,영특,XR,2
3251,예뿌,VA,2
3252,예쁘장,XR,2
3253,오묘,XR,1
3254,오붓,XR,1
3255,옳바르,VA,1
3256,완강,NNG,1
3257,용의주도,XR,1
3258,우람,XR,1
3259,우숩,VA,-1
3260,우직,XR,2
3261,울창,XR,1
3262,위태위태,XR,-1
3263,으리으리,XR,1
3264,음산,XR,-1
3265,음습,XR,-1
3266,음울,XR,-1
3267,음침,XR,-1
3268,응큼,XR,-1
3269,의롭,VA,2
3270,의심쩍,VA,-1
3271,의좋,VA,2
3272,이쁘장,XR,2
3273,이상야릇,XR,-1
3274,익살맞,VA,1
3275,자신,NNG,1
3276,자질구레,XR,-1
3277,작달막,XR,-1
3278,결정,NNG,2
3279,잠잠,XR,1
3280,잡다,XR,-1
3281,장대,XR,2
3282,들리,VV,1
3283,잽싸,VA,1
3284,적당히,MAG,1
3285,적실,XR,1
3286,적적,XR,-1
3287,절절,XR,-1
3288,정신없,VA,-1
3289,정의,NNG,2
3290,정중,XR,2
3291,조그마,XR,-1
3292,조그맣,VA,-1
3293,조그많,VA,-1
3294,조속,XR,1
3295,조용,XR,1
3296,졸립,VA,-1
3297,좁다랗,VA,-1
3298,좁디좁,VA,-1
3299,좁아터지,VA,-1
3300,망하,VA,-2
3301,주도면밀,XR,1
3302,주옥같,VA,1
3303,주제넘,VA,-1
3304,주책,NNG,-1
3305,주책없,VA,-1
3306,준수,NNG,1
3307,준엄,XR,1
3308,즐비,XR,1
3309,지긋,XR,-1
3310,지랄,NNG,-2
3311,진득,XR,1
3312,진중,XR,2
3313,질척,XR,-1
3314,질퍽,XR,-1
3315,짓궂,VA,-1
3316,징글,NNG,-1
3317,징글맞,VA,-1
3318,짖궂,VA,-1
3319,짭조름,XR,1
3320,짭짜름,XR,1
3321,짭짤,XR,1
3322,쩨쩨,XR,-1
3323,영민,XR,1
3324,완고,XR,-1
3325,즐거운,VA+ETM,2
3326,쪼잔,XR,-1
3327,쪼잘,XR,-1
3328,쫀쫀,XR,-1
3329,찌뿌둥,XR,-1
3330,찝찝,XR,-1
3331,하염없,VA,-1
3332,착하,VA,2
3333,후지,VA,-1
3334,처량,XR,-2
3335,청량,NNG,1
3336,청명,XR,1
3337,청승맞,VA,-1
3338,청아,XR,1
3339,휘황,XR,2
3340,촘촘,XR,1
3341,추악,XR,-2
3342,추저분,XR,-1
3343,추접,XR,-1
3344,치사,XR,-1
3345,케케묵,VA,-1
3346,켸켸묵,VA,-1
3347,크나크,VA,1
3348,비극,NNG,-1
3349,크다랗,VA,1
3350,크디크,VA,1
3351,큼지막,XR,1
3352,큼직,XR,1
3353,탐탁,XR,-1
3354,텁수룩,XR,-1
3355,텁텁,XR,-1
3356,톡톡,XR,1
3357,특별나,VA,1
3358,특출나,VA,2
3359,특출,XR,2
3360,찬란,XR,2
3361,파랗,VA,1
3362,파릇,XR,1
3363,팔팔,XR,1
3364,펑퍼짐,XR,-1
3365,편리,NNG,2
3366,편찮,VA,-2
3367,평이,XR,1
3368,평평,XR,1
3369,푸근,XR,1
3370,푸르디푸르,VA,1
3371,푸르르,VA,1
3372,푸릇,XR,1
3373,푸석,XR,-1
3374,푹신,XR,1
3375,풋풋,XR,1
3376,하잘것없,VA,-1
3377,한가,XR,1
3378,향그럽,VA,1
3379,향긋,XR,1
3380,허무맹랑,XR,-1
3381,허비,NNG,-1
3382,허여멀겋,VA,-1
3383,허접,XR,-2
3384,허황되,VA,-1
3385,허황,XR,-1
3386,험상,NNG,-1
3387,험상궂,VA,-1
3388,호되,VA,-1
3389,호탕,XR,1
3390,화기,NNG,2
3391,환대,NNG,1
3392,환장,NNG,-1
3393,하근,NNG,-1
3394,활달,XR,1
3395,황공,XR,1
3396,황송,XR,1
3397,후덥지근,XR,-1
3398,후련,XR,1
3399,후줄근,XR,-1
3400,후텁지근,XR,-1
3401,훤출,XR,1
3402,훤칠,XR,1
3403,훤하,VA,1
3404,휘황찬란,XR,2
3405,흐드러지,VA,1
3406,흐리멍덩,XR,-1
3407,흐리터분,XR,-1
3408,흐믓,XR,1
3409,흔쾌,XR,1
3410,가득,MAG,1
3411,가위눌리,VV,-1
3412,가장,MAG,1
3413,가치,NNG,1
3414,피우,VV,-1
3415,두박,NNG,-1
3416,금이,NNG,-1
3417,깐족,XR,-1
3418,깔보,VV,-1
3419,뭉개,VV,-1
3420,깝죽거리,VV,-1
3421,깝죽대,VV,-1
3422,깨끗이,MAG,1
3423,깨끗히,MAG,1
3424,껄떡,MAG,-1
3425,껄떡대,VV,-1
3426,꾀부리,VV,-1
3427,꾸짓,VV,-1
3428,꾸짖,VV,-1
3429,내팽겨치,VV,-1
3430,다독이,VV,1
3431,다행,NNG,1
3432,더럽히,VV,-1
3433,태기,NNG,-1
3434,무찌르,VV,1
3435,바람나,VV,-1
3436,바람맞,VV,-1
3437,반기,VV,1
3438,병신,NNG,-1
3439,돋우,VV,1
3440,부도내,VV,-1
3441,비꼬이,VV,-1
3442,비꼬,VV,-1
3443,비아냥거리,VV,-1
3444,비아냥대,VV,-1
3445,빌미잡,VV,-1
3446,빌붙,VV,-1
3447,빌빌,MAG,-1
3448,빌어먹,VV,-2
3449,빗나가,VV,-1
3450,빚내,VV,-1
3451,뻐팅기,VV,-1
3452,뻔히,MAG,-1
3453,뽀록나,VV,-1
3454,삐거덕,MAG,-1
3455,삐걱이,VV,-1
3456,삐그덕,MAG,-1
3457,삐꺽,MAG,-1
3458,삐뚫,VA,-1
3459,삐죽,MAG,-1
3460,삐죽이,NNG,-1
3461,삑삑,MAG,-1
3462,벌벌,MAG,-2
3463,새파래지,VV,-1
3464,생글,MAG,1
3465,발치,NNG,-1
3466,설익,VV,-1
3467,설처대,VV,-1
3468,섬뜩,MAG,-1
3469,소스라치,VV,-1
3470,솟아나,VV,1
3471,솟아오르,VV,1
3472,술렁거리,VV,-1
3473,술렁대,VV,-1
3474,시끌,XR,-1
3475,시발,NNG,-1
3476,시부렁거리,VV,-1
3477,시비,NNG,-1
3478,시뻘개지,VV,-1
3479,시시덕거리,VV,-1
3480,심기,NNG,-1
3481,싸그리,MAG,-1
3482,싸돌,VV,-1
3483,싸돌아다니,VV,-1
3484,싸지르,VV,-1
3485,쏘아붙이,VV,-1
3486,찌그리,VV,-1
3487,씨부렁거리,VV,-2
3488,씨부렁,XR,-2
3489,씨부리,VV,-1
3490,씨불,XR,-2
3491,선비,NNG,-2
3492,안절부절,MAG,-1
3493,안타까,VV,-1
3494,앵앵,MAG,-1
3495,야단맞,VV,-1
3496,눌르,VV,-1
3497,얹히,VV,-1
3498,얹혀살,VV,-1
3499,얼버무리,VV,-1
3500,얼빠지,VV,-1
3501,업신여기,VV,-1
3502,엉키,VV,-1
3503,엎지르,VV,-1
3504,열받,VV,-2
3505,열심히,MAG,1
3506,오그라들,VV,-1
3507,오그라붙,VV,-1
3508,오글대,VV,-1
3509,요절,NNG,-1
3510,욕보,VV,-1
3511,우쭐,MAG,-1
3512,욱박지르,VV,-2
3513,욱씬거리,VV,-1
3514,울궈먹,VV,-1
3515,울컥,MAG,-2
3516,움추러들,VV,-1
3517,움추리,VV,-1
3518,자빠뜨리,VV,-1
3519,정들,VV,1
3520,정떨어지,VV,-2
3521,날리,VV,-1
3522,죽이,VV,-2
3523,죽임,NNG,-1
3524,지껄,XR,-1
3525,지껄이,VV,-1
3526,지적,NNG,-1
3527,지지,NNG,1
3528,질척거리,VV,-1
3529,질타,NNG,-1
3530,짓뭉개,VV,-1
3531,짓밟히,VV,-1
3532,징징,MAG,-1
3533,짜집기,NNG,-1
3534,째려보,VV,-1
3535,쩔쩔매,VV,-1
3536,쪼들리,VV,-1
3537,찌들리,VV,-1
3538,찔끔,MAG,-1
3539,찔리,VV,-1
3540,찝적거리,VV,-1
3541,찝쩍,XR,-1
3542,찡그리,VV,-1
3543,찡얼대,VV,-1
3544,찡찡,MAG,-1
3545,찡찡이,NNG,-1
3546,찢어발기,VV,-2
3547,착찹,XR,-1
3548,처먹,VV,-2
3549,처묵,VV,-1
3550,처바르,VV,-1
3551,처박,VV,-1
3552,처박히,VV,-1
3553,처하,VV,-1
3554,쳐들어가,VV,-1
3555,쳐들어오,VV,-1
3556,치근덕,XR,-1
3557,콩닥거리,VV,1
3558,투덜,XR,-1
3559,투덜거리,VV,-1
3560,투덜대,VV,-1
3561,피맺히,VV,-1
3562,피멍,NNG,-1
3563,피박,NNG,-1
3564,개지랄,NNG,-1
3565,발리,VV,-2
3566,죽인,VV+ETM,-2
3567,피해,NNG,-2
3568,체하,VV,-1
3569,허둥,XR,-1
3570,허둥대,VV,-1
3571,허우적,MAG,-1
3572,헝클어뜨리,VV,-1
3573,붙잡히,VV,-1
3574,붙잡,VV,-1
3575,비보,NNG,-2
3576,비실대,VV,-1
3577,비추,NNG,-2
3578,빼닮,VV,1
3579,빼앗기,VV,-1
3580,빼입,VV,1
3581,뿌러지,VV,-1
3582,삭히,VV,-1
3583,살해,NNG,-2
3584,성내,NNG,-2
3585,수놓,VV,1
3586,쓰다듬,VV,1
3587,쓰러뜨리,VV,1
3588,씹히,VV,-1
3589,아삭,MAG,1
3590,돌아가,VV,-1
3591,뒤지,VV,-1
3592,앓아눕,VV,-1
3593,얕보,VV,-2
3594,얕보이,VV,-2
3595,얻어맞,VV,-1
3596,오타,NNG,-1
3597,우려먹,VV,-1
3598,욱신거리,VV,-1
3599,울렁거리,VV,-1
3600,울먹거리,VV,-1
3601,울먹이,VV,-1
3602,울부짓,VV,-1
3603,웃기,VV,1
3604,으뜸가,VV,2
3605,으스대,VV,-1
3606,으스러뜨리,VV,-1
3607,으스러지,VV,-1
3608,윽박질,NNG,-1
3609,윽박,NNG,-1
3610,자지러지,VV,2
3611,자초,NNG,-1
3612,자행,NNG,-1
3613,잡배,NNG,-1
3614,잡아가,VV,-1
3615,잡아먹,VV,-1
3616,잡혀가,VV,-1
3617,절절매,VV,-1
3618,제명,NNG,-2
3619,조롱,NNG,-1
3620,조아리,VV,-1
3621,주접떨,VV,-1
3622,쥐어짜,VV,-1
3623,쥑이,VV,1
3624,질퍽거리,VV,-1
3625,집어치우,VV,-1
3626,짖밟,VV,-1
3627,짖밟히,VV,-1
3628,짤리,VV,-1
3629,째지,VV,1
3630,쫄리,VV,-1
3631,쫓아내,VV,-1
3632,감사,NNG,2
3633,챙기,VV,1
3634,갈기,NNG,-1
3635,처맞,VV,-1
3636,처지르,VV,-1
3637,철모르,VV,-1
3638,쳐먹,VV,-1
3639,쳐바르,VV,-1
3640,쳐죽이,VV,-1
3641,촐랑거리,VV,-1
3642,촐랑대,VV,-1
3643,촐싹거리,VV,-1
3644,자빠지,VV,-1
3645,촐싹대,VV,-1
3646,후리,VV,-2
3647,털리,VV,-1
3648,토라지,VV,-1
3649,토라진,VV+ETM,-1
3650,툴툴,MAG,-1
3651,틀려먹,VV,-1
3652,틀어박히,VV,-1
3653,파탄,NNG,-2
3654,팔아먹,VV,-1
3655,직이,VV,1
3656,퍼마시,VV,-1
3657,편히,MAG,1
3658,피어나,VV,1
3659,하찮,VA,-1
3660,한숨,NNG,-2
3661,허물어뜨리,VV,1
3662,허위,NNG,-2
3663,흥청,NNG,-1
3664,헛딛,VV,-1
3665,헛물,NNG,-1
3666,헤메,VV,-1
3667,헤헤,MAG,2
3668,혼쭐,NNG,-1
3669,혼쭐나,VV,-1
3670,흉보,NNG,-2
3671,흐흐,MAG,1
3672,흠잡,VV,-1
3673,흥얼,XR,1
3674,흥얼대,VV,1
3675,희희닥거리,VV,1
3676,희희,NNG,1
3677,희락,NNG,2
3678,히죽,MAG,1
3679,히히덕거리,VV,2
3680,히히,MAG,1
3681,치밀,XR,1
3682,거친,VA+ETM,-1
3683,벗겨진,VV+ETM,-1
3684,아쉬운,VA+ETM,-1
3685,흉한,VA+ETM,-1
3686,격하,VA,-2
3687,과한,VA+ETM,-1
3688,가벼운,VA+ETM,-1
3689,값싼,VA+ETM,1
3690,갖추,VV,1
3691,경건,XR,1
3692,구해,VV+EC,1
3693,나쁜,VA+ETM,-1
3694,너그러운,VA+ETM,1
3695,눈꼴사나운,VA+ETM,-1
3696,독한,VA+ETM,-2
3697,두터운,VA+ETM,1
3698,모진,VA+ETM,-1
3699,버벅거리,VA,-1
3700,rewte,VV,-2
3701,다재다능,NNG,1
3702,참담,NNG,-1
3703,개고생,NNG,-1
3704,good,SL,1
3705,미아,VV,-2
3706,bad,SL,-1
3707,excellent,SL,2
3708,lol,SL,2
3709,easy,SL,1
3710,아름다운,VA,1
3711,hard,SL,-1
3712,예술,NNG,1
