,단어,점수
9028,어렴풋하다,-1
9029,어렵거나,-2
9030,어렵거나 곤란하게,-2
9031,어렵거나 곤란하다,-2
9032,어렵거나 부끄럽다,-2
9033,어렵게,-2
9034,어렵게 살아가는,-2
9035,어렵게 여기다,-2
9036,어렵게 힘들여,-2
9037,어렵고,-2
9038,어렵고 쪼들린,-2
9039,어렵다,-2
9040,어렵지 않게,1
9041,어른 같은,1
9042,어름어름,-1
9043,어름어름 넘기는,-1
9044,어름어름 넘기다,-1
9045,어리둥절하여,-1
9046,어리벙,-1
9047,어리벙벙,-1
9048,어리벙벙하게,-1
9049,어리벙벙하다,-1
9050,어리벙벙하여,-1
9051,어리빙빙하다,-1
9052,어리삥삥하다,-1
9053,어리석게,-2
9054,어리석게 구는,-2
9055,어리석고,-2
9056,어리석고 둔한,-2
9057,어리석고 못된,-2
9058,어리석다,-2
9059,어리석어,-2
9060,어리석어 보이는,-2
9061,어리석어서,-2
9062,어리석으며,-2
9063,어리석은,-2
9064,어리석은 데가,-2
9065,어리석은 듯하다,-2
9066,어리석은 말이나,-2
9067,어리석은 사람,-2
9068,어리석은 사람을,-2
9069,어리석은 사람의,-2
9070,어리석은 사람이라는,-2
9071,어리석은 질문에,-2
9072,어리석은 짓,-2
9073,어리석은 행동,-2
9074,어리석음,-2
9075,어리숙하다,-2
9076,어린아이가 영리하고,2
9077,어물어물,-1
9078,어물어물 망설이기만,-1
9079,어물어물하다,-1
9080,어색스럽다,-1
9081,어색하거나,-1
9082,어색하거나 거북하거나,-1
9083,어색하고,-1
9084,어색하고 부자연스럽게,-1
9085,어색하고 쑥스럽다,-1
9086,어색하다,-1
9087,어색한,-1
9088,어색한 느낌,-1
9089,어색한 느낌이,-1
9090,어색한 데가,-1
9091,어설프게,-1
9092,어설프고,-1
9093,어설프다,-1
9094,어설프며,-1
9095,어설픈,-1
9096,어설픈 데가,-1
9097,어설픈 듯하다,-1
9098,어설피,-1
9099,어수룩하고,-1
9100,어수룩하고 만만한,-1
9101,어수룩한,-1
9102,어수룩한 데가,-1
9103,어수선하거나,-1
9104,어수선하거나 다보록하다,-1
9105,어수선하게,-1
9106,어수선하게 들떠,-1
9107,어수선하게 들뜨는,-1
9108,어수선하게 떠드는,-1
9109,어수선하게 떠들다,-1
9110,어수선하게 생각함,-1
9111,어수선하게 소란이,-1
9112,어수선하게 움직이며,-1
9113,어수선하게 이야기하다,-1
9114,어수선하게 흩어져,-1
9115,어수선하고,-1
9116,어수선하고 소란스러운,-1
9117,어수선하고 소란스러움,-1
9118,어수선하고 소란스럽다,-1
9119,어수선하고 소홀하게,-1
9120,어수선하고 소홀하다,-1
9121,어수선하고 엉성하다,-1
9122,어수선하다,-1
9123,어수선하여,-1
9124,어수선한,-1
9125,어수선한 모양,-1
9126,어수선함,-1
9127,어여뿌다,2
9128,어여쁘다,2
9129,어울려,2
9130,어울리게,2
9131,어울리게 알맞다,2
9132,어울리고,2
9133,어울리는,2
9134,어울리다,2
9135,어울리어,2
9136,어울리어 친하다,2
9137,어울리어 호화스럽다,2
9138,어울리지 아니하고,-1
9139,어울리지 아니한,-1
9140,어울리지 않거나,-1
9141,어울리지 않게,-1
9142,어울리지 않고,-1
9143,어울리지 않다,-1
9144,어울리지 않아,-1
9145,어울린 맛과 세련됨이 없이,-1
9146,어이가 없거나,-1
9147,어이없다,-1
9148,어이없을,-1
9149,어이없을 때,-1
9150,어이없이,-1
9151,어정쩡히,-1
9152,어줍거나,-2
9153,어줍잖다,-2
9154,어중간한,-1
9155,어중간한 모양,-1
9156,어중간한 사람,-1
9157,어중간한 태도,-1
9158,어지간하게,1
9159,어지간히 보잘것없고,-2
9160,어지간히 시들어,-1
9161,어지러우며,-1
9162,어지러운,-1
9163,어지러운 기운이,-1
9164,어지러운 느낌,-1
9165,어지러운 데가,-1
9166,어지러운 모양,-1
9167,어지러운 상태로,-1
9168,어지러운 상태에,-1
9169,어지러운 일을,-2
9170,어지러운 자리,-1
9171,어지러울 정도로,-1
9172,어지러워,-1
9173,어지러워 까무러칠,-2
9174,어지러워서,-1
9175,어지러워지는,-1
9176,어지러워지는 모양,-1
9177,어지럼증,-1
9178,어지럽거나,-1
9179,어지럽게,-1
9180,어지럽게 늘어져,-1
9181,어지럽게 뒤섞여,-1
9182,어지럽게 일어나,-1
9183,어지럽게 하는,-1
9184,어지럽게 하다,-1
9185,어지럽게 흔들거리는,-1
9186,어지럽게 흔들거리다,-1
9187,어지럽게 흩어져,-1
9188,어지럽게 흩어지거나,-1
9189,어지럽게 흩어지다,-1
9190,어지럽고,-1
9191,어지럽고 메스꺼워,-2
9192,어지럽고 아프며,-2
9193,어지럽다,-1
9194,어지럽도록,-1
9195,어지럽지 아니하다,1
9196,어지르다,-1
9197,어진,2
9198,어진 마음으로,2
9199,어진 사람,2
9200,어진 선비를,2
9201,어질고,2
9202,어질고 지혜로우며,2
9203,어질다,1
9204,어집럽게 일어나거나,-1
9205,어쭙잖다,-2
9206,어찌할 바를 모르는,-1
9207,어찌할 바를 모르다,-1
9208,어찌할 바를 몰라,-1
9209,어찌할 줄 몰라서,-1
9210,어찌할 줄을 몰라,-1
9211,어찔어찔하다,-1
9212,어찔어찔한,-1
9213,어찔어찔한 모양,-1
9214,어처구니없는,-1
9215,어처구니없는 짓,-1
9216,어처구니없다,-1
9217,어처구니없다고,-1
9218,어처구니없이,-1
9219,어필하다,1
9220,억누루는 짓,-2
9221,억누루는 짓을,-2
9222,억누르거나,-2
9223,억누르거나 참다,-2
9224,억누르고,-2
9225,억누르는,-2
9226,억누르다,-2
9227,억누름,-2
9228,억눌러,-2
9229,억눌러 못,-2
9230,억눌리다,-2
9231,억세다,-1
9232,억세어,-1
9233,억세지 아니하고,1
9234,억압,-2
9235,억압되다,-2
9236,억울하거나,-2
9237,억울하거나 원통하여,-2
9238,억울하게,-2
9239,억울하게 여겨,-2
9240,억울하다,-2
9241,억울하여,-2
9242,억울한,-2
9243,억울한 일을,-2
9244,억울한 죄에,-2
9245,억울함,-2
9246,억제하며,-1
9247,억지,-1
9248,억지가,-1
9249,억지가 세어서,-1
9250,억지감,-1
9251,억지로,-1
9252,억지로 가로막아서,-1
9253,억지로 나오게,-1
9254,억지로 들이밀어,-1
9255,억지로 만들다,-1
9256,억지로 빼앗기,-1
9257,억지로 빼앗다,-1
9258,억지로 빼앗아,-1
9259,억지로 쑤시고,-1
9260,억지로 억누르다,-2
9261,억지로 억누름,-1
9262,억지로 억눌리다,-1
9263,억지로 입다,-1
9264,억지로 차지하다,-1
9265,억지로 참거나,-1
9266,억지로 참는,-1
9267,억지로 하는,-1
9268,억지를,-1
9269,억지를 부리거나,-1
9270,억지를 쓰며,-1
9271,억지스러운,-1
9272,억지스러운 느낌,-1
9273,억지스럽다,-1
9274,억척스럽고,0
9275,억척스럽고 세차다,-1
9276,억척스럽다,-2
9277,언짢거나,-2
9278,언짢거나 못마땅하여,-2
9279,언짢거나 못마땅하여서,-2
9280,언짢거나 못마땅한,-2
9281,언짢거나 불쾌한,-2
9282,언짢거나 울려고,-2
9283,언짢거나 징그럽다,-2
9284,언짢게,-2
9285,언짢게 되다,-2
9286,언짢게 말썽을,-2
9287,언짢고,-2
9288,언짢고 가엾게,-2
9289,언짢고 서운하게,-2
9290,언짢고 아프다,-2
9291,언짢다,-2
9292,언짢아서,-2
9293,언짢아서 성이,-2
9294,언짢아서 어이없다,-2
9295,언짢아지다,-2
9296,언짢아하다,-2
9297,언짢았던,-2
9298,언짢았던 감정이,-2
9299,언짢은,-2
9300,언짢은 감정,-2
9301,언짢은 기분,-2
9302,언짢은 기분으로,-2
9303,언짢은 기분이,-2
9304,언짢은 기색이,-2
9305,언짢은 느낌,-2
9306,언짢은 느낌이,-2
9307,언짢은 데가,-2
9308,언짢은 마음에,-2
9309,언짢은 생각이,-2
9310,언짢은 일을,-2
9311,언짢을,-2
9312,언짢음,-2
9313,언짢이,-2
9314,언행이 옹골차고,1
9315,언행이 의젓하고,1
9316,언행이 허황하고,-2
9317,얻는 은혜나,1
9318,얻어 내다,1
9319,얻어 냄,1
9320,얻어맞을,-1
9321,얻어맞을 때,-1
9322,얻지 못하거나,-1
9323,얻지 못하여,-1
9324,얼굴빛이 누르렀다,-1
9325,얼굴이 곱고,2
9326,얼굴이 깨끗하여,2
9327,얼굴이 꺼칠하고,-1
9328,얼굴이 말쑥하고,2
9329,얼굴이 붉으락푸르락하여지며,-1
9330,얼굴이 붉으락푸르락해지며,-1
9331,얼굴이 야위고,-1
9332,얼굴이 창백하고,-1
9333,얼굴이 창백하여지고,-1
9334,얼기설기하다,-1
9335,얼떨떨하다,-1
9336,얼떨떨하여,-1
9337,얼떨떨한,-1
9338,얼떨떨한 정신,-1
9339,얼떨떨해지다,-1
9340,얼떨떨해하다,-1
9341,얼렁뚱땅하는,-1
9342,얼렁뚱땅하는 수단을,-1
9343,얼렁뚱땅하여,-1
9344,얼룩덜룩하게 된,-1
9345,얼버무리다,-1
9346,얼빠져,-1
9347,얼빠져 보이는,-1
9348,얼빠진,-1
9349,얼빠진 사람처럼,-1
9350,얼얼하다,-1
9351,얼얼한,-2
9352,얼이 빠지다,-1
9353,얼이 빠짐,-1
9354,얽매여서,-1
9355,얽매이지 아니하고,1
9356,얽은,-1
9357,얽은 것이나,-1
9358,얽은 자국이,-1
9359,얽히거나,-1
9360,엄격하게 나무라다,-1
9361,엄격하여,-1
9362,엄살을,-1
9363,엄살을 부리는,-1
9364,엄살을 부리며,-1
9365,엄친아,2
9366,엄하다,1
9367,업귀,-2
9368,업신여겨,-2
9369,업신여겨 얕보다,-2
9370,업신여겨 하찮게,-2
9371,업신여겨지거나,-2
9372,업신여기거나,-2
9373,업신여기거나 하찮게,-2
9374,업신여기고,-2
9375,업신여기는,-2
9376,업신여기는 모양,-2
9377,업신여기는 태도로,-2
9378,업신여기다,-2
9379,업신여기어,-2
9380,업신여기어지거나,-2
9381,업신여기어지거나 하찮게,-2
9382,업신여김,-2
9383,업신여김을,-2
9384,업신여김을 받음,-2
9385,업적,1
9386,업적을,1
9387,업적이나,1
9388,없거나 모자라서,-2
9389,없고 멀건,-2
9390,없고 편하게,2
9391,없다,-1
9392,없애 버리는,-2
9393,없애 버리다,-2
9394,없애 버림,-2
9395,없애다,-2
9396,없어서,-1
9397,없어져,-1
9398,없어지다,-1
9399,없어진,-1
9400,없어짐,-1
9401,없으면서,-1
9402,없음을,-1
9403,없이 가볍게,-1
9404,없이 멋쩍고,-1
9405,없이 순수한,2
9406,엇서며,-1
9407,엇서며 대들다,-1
9408,엉너리로,-1
9409,엉뚱하게,-1
9410,엉뚱하고,-1
9411,엉뚱한,-1
9412,엉뚱한 느낌을,-1
9413,엉뚱한 욕심을,-1
9414,엉뚱한 짓을,-1
9415,엉성하고,-1
9416,엉성하고 거친,-1
9417,엉성하고 조잡하다,-1
9418,엉성하다,-1
9419,엉성한,-1
9420,엉성한 모양,-1
9421,엉성한 물건이,-1
9422,엉큼하게,-1
9423,엉큼하고,-1
9424,엉큼한,-1
9425,엉큼한 마음을,-1
9426,엉터리,-2
9427,엎어지게,-1
9428,엎어지게 하다,-1
9429,엎어지는,-1
9430,엎어지는 모양,-1
9431,에게 굽실거리다,-1
9432,에게 굽실하다,-1
9433,엘리트,1
9434,엘리트하다,2
9435,엘리트한,1
9436,여겨 깔보다,-2
9437,여겨져 무시당하다,-2
9438,여겨져 언짢다,-2
9439,여겨져 언짢은,-2
9440,여기거나 즐기는,2
9441,여기거나 즐기다,2
9442,여기고 아끼다,1
9443,여기고 아낌,1
9444,여기어 탓하거나,-1
9445,여리다,-1
9446,여물지 아니한,-1
9447,여병추,-2
9448,여옥기인,2
9449,여위거나,-1
9450,여위게 된다,-1
9451,여위게 하다,-1
9452,여위고,-1
9453,여위고 쇠약해지는,-1
9454,여위어,-1
9455,여위우다,-1
9456,여윈,-1
9457,여윈 모습을,-1
9458,여윈 사람을,-1
9459,여유,1
9460,여유 없이,-1
9461,여유 잇고,1
9462,여유 있는,1
9463,여유가 생기다,1
9464,여유가 없다,-1
9465,여유가 없어,-1
9466,여유가 없이,-1
9467,여유가 있게,1
9468,여유가 있다,1
9469,여유로운,1
9470,여유로운 모양,1
9471,여유롭다,1
9472,여유를,1
9473,여유를 두고,1
9474,여자를 속되게,-1
9475,여자를 욕하여,-1
9476,역겹다,-2
9477,역겹도록,-2
9478,역겹도록 구리게,-2
9479,역경,-1
9480,역사적인,0
9481,역전패,-1
9482,역전패하다,-1
9483,역전하다,1
9484,역정,-2
9485,역정을,-2
9486,역정을 내는,-2
9487,역정이,-2
9488,역정이 나거나,-2
9489,역증,-2
9490,역투하다,1
9491,역한,-2
9492,역한 냄새가,-2
9493,연덕,-1
9494,연민,-1
9495,연민스럽다,-1
9496,연민이나,-1
9497,연민이나 쓰라림,-1
9498,연민하다,-1
9499,연애,1
9500,연애를,1
9501,연애를 하거나,1
9502,연약하게 되다,-1
9503,연줄이 끊어져,-1
9504,연하게,1
9505,연하고,1
9506,연하고 보드라운,1
9507,연하고 보드랍다,1
9508,연하고 부드러운,1
9509,열공,1
9510,열광,2
9511,열광하다,2
9512,열렬한 사랑,2
9513,열렬히,2
9514,열렬히 좋아하는,2
9515,열매를 맺다,1
9516,열받다,-2
9517,열병이나,-2
9518,열성병,-1
9519,열성이,1
9520,열성이 생겨,1
9521,열심히,1
9522,열심히 하는,1
9523,열심히 하지 아니하는,-1
9524,열심히 하지 아니하다,-1
9525,열없다,-1
9526,열없이,-1
9527,열이 나고,-1
9528,열이 나는,-1
9529,열이 나며,-1
9530,열이 높고,-1
9531,열이 높아지는,-1
9532,열이 심하거나,-2
9533,열이 심하게,-1
9534,열이 심하게 나고,-2
9535,열이 자꾸 나며,-1
9536,열정,1
9537,열중하는,1
9538,열중하는 마음,1
9539,열중하다,1
9540,열증,-1
9541,열폭,-2
9542,염려가,-2
9543,염려가 되어,-2
9544,염려가 없이,2
9545,염모,1
9546,염모하다,1
9547,염증,-2
9548,염증이 생겨,-2
9549,염증이 생기는,-1
9550,염치 없이,-1
9551,염치가 없다,-1
9552,염치가 없어,-1
9553,염치없이,-1
9554,염치없이 굴다,-1
9555,염치없이 슬그머니,-1
9556,염치없이 태연하게,-1
9557,염탐을 잘못함,-1
9558,엿보거나,-1
9559,영감을 얻다,1
9560,영광,2
9561,영광스럽고,2
9562,영광스럽고 훌륭하게,2
9563,영광스럽고 훌륭하다,2
9564,영광스럽다,2
9565,영롱하다,2
9566,영리하게,2
9567,영리하고,2
9568,영리하고 지혜롭다,2
9569,영리하다,1
9570,영리한,2
9571,영리해서,2
9572,영악한,-1
9573,영악한 데가,-1
9574,영양 부족이나,-1
9575,영양 실조,-1
9576,영양가 높은,1
9577,영양가가 높은,1
9578,영양분이 풍부한,1
9579,영양실조로,-1
9580,영양을 보충하다,1
9581,영양이 적고,-1
9582,영영 끊어지다,-1
9583,영영 끊어짐,-1
9584,영예,1
9585,영예로운,1
9586,영웅,2
9587,영정,-2
9588,영특하고,2
9589,옆구리가 켕기고,-1
9590,예리하지 못하다,-1
9591,예민하거나,-1
9592,예민하거나 섬약하여,-1
9593,예방,1
9594,예방하다,1
9595,예뻐지다,2
9596,예쁘게,2
9597,예쁘게 벌리고,2
9598,예쁘게 벌리며,2
9599,예쁘고,2
9600,예쁘고 곱거나,2
9601,예쁘다,2
9602,예쁘다를,2
9603,예쁘다를 예스럽게,2
9604,예쁜,2
9605,예쁜 데가,2
9606,예사롭게,0
9607,예술적,1
9608,예술적인,1
9609,예술적인 아름다움이나,1
9610,예스러운,1
9611,예스러운 표현으로,1
9612,예의,1
9613,예의 바르다,2
9614,예의 바른,2
9615,예의를,1
9616,예의를 갖추기,1
9617,예의를 갖추어,1
9618,예의를 차리다,1
9619,예의범절에 어긋나게,-2
9620,예의범절에 어긋나는,-2
9621,예의에 벗어나다,-2
9622,예의와,1
9623,예의와 도리,1
9624,예절을 모르는,-1
9625,예절을 지키는,1
9626,오그라들다,-1
9627,오는 위기적,-1
9628,오답,-1
9629,오도,-2
9630,오도되다,-2
9631,오도하다,-1
9632,오래 앓다,-2
9633,오래되거나,-1
9634,오랜 병으로,-2
9635,오류,-2
9636,오르지 못하던,-1
9637,오붓하게,2
9638,오붓하게 오순도순,2
9639,오순도순,2
9640,오스스 소름이,-1
9641,오슬오슬하다,-1
9642,오싹,-1
9643,오싹거리다,-1
9644,오싹대다,-1
9645,오싹오싹하다,-1
9646,오싹하다,-1
9647,오염,-1
9648,오염되다,-2
9649,오염된,-2
9650,오염된 식품을,-2
9651,오용,-2
9652,오용하다,-1
9653,오점,0
9654,오크,-1
9655,오한,-1
9656,오한과,-1
9657,오한이,-1
9658,오한이 난다,-1
9659,오한이 생기거나,-1
9660,오해,-1
9661,오해의 소지가 있는,-2
9662,오해하다,-1
9663,옥신각신하며,-1
9664,옥신각신하며 다투는,-1
9665,옥신각신하며 다투다,-1
9666,옥처럼 아름다운,1
9667,온 정성을,1
9668,온 힘을,1
9669,온갖 요망한,-1
9670,온갖 정성을,2
9671,온갖 험한,-2
9672,온당치 않고,-2
9673,온당하지 아니하게,-2
9674,온당하지 않게,-2
9675,온도가 알맞게,1
9676,온몸이 노곤하여,-1
9677,온몸이 붓고,-1
9678,온순하게,1
9679,온순하다,1
9680,온순하지 못하고,-1
9681,온순하지 못하여,-1
9682,온순한,1
9683,온순한 마음,1
9684,온순한 마음으로,1
9685,온순한 태도로,1
9686,온전하게,1
9687,온전하다,1
9688,온전한,1
9689,온전한 상태로,1
9690,온통 소란해지거나,-1
9691,온하다,1
9692,온화하게,2
9693,온화하게 웃다,2
9694,온화하고,2
9695,온화하고 공손하게,2
9696,온화하고 기품이,2
9697,온화하고 부드러우며,2
9698,온화하다,2
9699,온화한,2
9700,온화한 기색이나,2
9701,온환하게,1
9702,올곧지 아니하여,-1
9703,올바로,2
9704,올바로 볼,2
9705,올바르게,2
9706,올바르게 이어받은,1
9707,올바르게 있어,2
9708,올바르고,2
9709,올바르고 착하여,2
9710,올바르다,2
9711,올바르지 못하고,-1
9712,올바르지 않거나,-1
9713,올바른,2
9714,올바른 격식이나,1
9715,올바른 길,1
9716,올바른 깨달음,2
9717,올바른 데가,2
9718,올바른 도리,2
9719,올바른 도리에,2
9720,올바른 이치에,1
9721,올바른 지혜로,2
9722,올바른 품성을,2
9723,올바름,2
9724,올ㅋ,1
9725,옭아 묶다,-1
9726,옭아 묶음,-1
9727,옮아,-1
9728,옳거나,2
9729,옳거나 좋다고,2
9730,옳게,2
9731,옳고,2
9732,옳고 바르다,2
9733,옳고 정당하게,1
9734,옳다,1
9735,옳은,1
9736,옳은 말로,2
9737,옳은 일,1
9738,옳지 못하게,-2
9739,옳지 못한,-2
9740,옳지 못함을,-2
9741,옳지 아니하다고,-2
9742,옳지 않다,-2
9743,옳지 않은,-2
9744,옹골차고,1
9745,옹골차고 야무지다,1
9746,옹골차다,1
9747,옹골차지 못하고,-2
9748,옹졸하고,-2
9749,옹졸하다,-2
9750,옹졸한,-2
9751,옹졸한 데가,-2
9752,옹졸한 모양,-2
9753,와해하거나,-2
9754,완벽하다,2
9755,완벽한,1
9756,완성,1
9757,완성 단계에,1
9758,완성된,1
9759,완성품으로,1
9760,완성하다,1
9761,완성하지 못하다,-1
9762,완소,2
9763,완전무결한,2
9764,완전무결한 일을,2
9765,완전하게,1
9766,완전하게 하다,1
9767,완전하고,1
9768,완전하고 원만하게,1
9769,완전하다,1
9770,완전하지 못하고,-1
9771,완전하지 못하여,-1
9772,완전한 조화를,2
9773,완전한 지혜를,2
9774,완전히 이기다,2
9775,왕성하게,1
9776,왕성하게 일어서다,1
9777,왕성하게 젊다,1
9778,왕성하다,1
9779,왕성해지는,1
9780,왕성해지는 기운,1
9781,외로운,-1
9782,외로운 감정,-1
9783,외로운 베개라는,-1
9784,외로운 베개와,-1
9785,외로운 잠자리를,-1
9786,외로워,-1
9787,외로워 슬퍼지다,-1
9788,외로워 슬프게,-1
9789,외로워 슬프다,-1
9790,외로워하다,-1
9791,외로이,-1
9792,외롭거나,-1
9793,외롭거나 쓸쓸하게,-1
9794,외롭다,-1
9795,외설스러운,-1
9796,요긴한,1
9797,요란스러운,-1
9798,요란스러운 모양,-1
9799,요란스럽게,-1
9800,요란스럽게 닦달하거나,-1
9801,요란스럽게 떠드는,-1
9802,요란스럽게 울리는,-1
