,단어,품사,점수
5985,같다,V,0
5986,존재,N,0
5987,벵에돔,N,0
5988,대구,N,0
5989,먹다,V,0
5990,주차,N,0
5991,정육,N,0
5992,돌아오다,V,0
5993,검색,N,0
5994,불고기,N,0
5995,다녀오다,V,0
5996,미디어,N,0
5997,판매,N,0
5998,해수욕장,N,0
5999,축산,N,0
6000,음료,N,0
6001,연시,N,0
6002,꾀다,V,0
6003,배달,N,0
6004,치다,V,0
6005,일전,N,0
6006,놓다,V,0
6007,추천,N,2
6008,새벽,N,0
6009,가깝다,V,1
6010,연인,N,2
6011,구독,N,0
6012,툴바,N,0
6013,그렇다,V,2
6014,꿀꿀이,N,0
6015,공간,N,0
6016,운영,N,0
6017,상식,N,0
6018,공유,N,0
6019,체리필터,N,0
6020,나가다,V,0
6021,순간,N,0
6022,표시,N,0
6023,행객,N,0
6024,뚱보,N,0
6025,대한민국,N,0
6026,오픈,N,0
6027,만들다,V,0
6028,근처,N,0
6029,공룡,N,0
6030,약속,N,0
6031,천안,N,0
6032,일출봉,N,0
6033,성인,N,0
6034,유명,N,2
6035,현사,N,0
6036,가지다,V,0
6037,비디오,N,0
6038,대패,N,0
6039,그러다,V,0
6040,원년,N,0
6041,사진,N,0
6042,요소,N,0
6043,탄생,N,0
6044,목장,N,0
6045,종합,N,0
6046,기대,N,2
6047,무쏘,N,0
6048,번화가,N,0
6049,여타,N,0
6050,사와,N,0
6051,접시,N,0
6052,입맛,N,0
6053,무한,N,0
6054,캄보디아,N,0
6055,식육,N,0
6056,강추,N,0
6057,양념,N,0
6058,충남,N,0
6059,노형,N,0
6060,레스토랑,N,0
6061,어제,N,0
6062,동현,N,0
6063,사모,N,0
6064,양주,N,0
6065,좋다,V,2
6066,직원,N,0
6067,목살,N,0
6068,상황,N,0
6069,구이,N,0
6070,남다,V,0
6071,러시아,N,0
6072,하루,N,0
6073,국내,N,0
6074,행복,N,2
6075,막창,N,0
6076,생기다,V,0
6077,지다,V,0
6078,특수,N,2
6079,재미,N,2
6080,술값,N,0
6081,생일,N,0
6082,대박,N,2
6083,멤버,N,0
6084,숯불,N,0
6085,적다,V,0
6086,내다,V,0
6087,인도네시아,N,0
6088,아이,N,0
6089,만큼,N,0
6090,사장,N,0
6091,정하다,V,0
6092,놀이터,N,0
6093,외도,N,0
6094,잔디,N,0
6095,문전성시,N,0
6096,이때,N,0
6097,뛰다,V,0
6098,어린이,N,0
6099,만드다,V,0
6100,영업,N,0
6101,외도일동,N,0
6102,차리다,V,0
6103,많다,V,2
6104,냉수,N,0
6105,변하다,V,0
6106,생각,N,0
6107,숙박,N,0
6108,숙성,N,0
6109,후회,N,-2
6110,가게,N,0
6111,진사,N,0
6112,펴다,V,0
6113,현지,N,0
6114,건지,N,0
6115,대다,V,0
6116,공판장,N,0
6117,서귀포,N,0
6118,시키다,V,0
6119,기념,N,1
6120,걸리다,V,0
6121,동네,N,0
6122,도두항,N,0
6123,상차림,N,0
6124,들어가다,V,0
6125,홍콩,N,0
6126,진희,N,0
6127,리뷰,N,0
6128,일본,N,0
6129,일본식,N,0
6130,우도,N,0
6131,시스템,N,0
6132,갈비,N,0
6133,지나다,V,0
6134,탑동,N,0
6135,풍년,N,0
6136,호텔,N,0
6137,비행기,N,0
6138,주문,N,0
6139,식당,N,0
6140,센터,N,0
6141,아기,N,0
6142,경우,N,0
6143,찌다,V,0
6144,영화,N,0
6145,국제공항,N,0
6146,티스토리,N,0
6147,베트남,N,0
6148,다니다,V,0
6149,지나가다,V,0
6150,받다,V,0
6151,경일,N,0
6152,두다,V,0
6153,전화기,N,0
6154,김치,N,0
6155,진정하다,V,0
6156,사람,N,0
6157,포구,N,0
6158,석쇠,N,0
6159,집들이,N,0
6160,당일,N,0
6161,친절,N,2
6162,오다,V,0
6163,적히다,V,0
6164,시간,N,0
6165,애월,N,0
6166,카테고리,N,0
6167,주제,N,0
6168,떠나오다,V,0
6169,정확,N,1
6170,제주시,N,0
6171,소주,N,0
6172,마트,N,0
6173,일도이동,N,0
6174,광고,N,0
6175,희망,N,2
6176,마스,N,0
6177,첫날,N,0
6178,오래전,N,0
6179,시청,N,0
6180,드리다,V,0
6181,정도,N,0
6182,특이,N,2
6183,오리,N,0
6184,인분,N,0
6185,외국,N,0
6186,메뉴판,N,0
6187,낚시,N,0
6188,나다,V,0
6189,아침,N,0
6190,대부분,N,0
6191,오태식,N,0
6192,돗자리,N,0
6193,잔디밭,N,0
6194,맞은편,N,0
6195,초벌,N,0
6196,뚝배기,N,0
6197,최고,N,2
6198,떠나다,V,1
6199,보다,V,0
6200,요즘,N,0
6201,놀다,V,2
6202,마수,N,0
6203,해바라기,N,0
6204,가다,V,0
6205,한잔,N,0
6206,없다,V,-2
6207,중문관광단지,N,0
6208,얼마,N,0
6209,마셔야다,V,0
6210,남기다,V,0
6211,형수님,N,0
6212,땡기다,V,0
6213,따르다,V,0
6214,대꾸,N,0
6215,연탄,N,0
6216,탐라,N,0
6217,이날,N,0
6218,인터넷,N,0
6219,사다,V,0
6220,두루치기,N,0
6221,크리스마스,N,0
6222,송욱,N,0
6223,강호,N,0
6224,시장,N,0
6225,동욱,N,0
6226,마시다,V,0
6227,가본,N,0
6228,낭만,N,2
6229,대하다,V,0
6230,방명록,N,0
6231,고양이,N,0
6232,싸다,V,1
6233,백숙,N,0
6234,선택,N,0
6235,지점,N,0
6236,건입동,N,0
6237,이상,N,0
6238,해외여행,N,2
6239,바라보다,V,0
6240,상태,N,0
6241,이쁘다,V,2
6242,구매,N,0
6243,결제,N,0
6244,떨어지다,V,0
6245,도민,N,0
6246,다음,N,0
6247,이브,N,0
6248,용담,N,0
6249,무한리필,N,1
6250,맛있다,V,2
6251,맞다,V,0
6252,돼지고기,N,0
6253,지인,N,0
6254,깨다,V,0
6255,점심,N,0
6256,자리,N,0
6257,일반,N,0
6258,서울,N,0
6259,필리핀,N,0
6260,돼지갈비,N,0
6261,위하다,V,0
6262,짓다,V,0
6263,게장,N,0
6264,예전,N,0
6265,리필,N,0
6266,코타키나발루,N,0
6267,포스팅,N,0
6268,이르다,V,0
6269,짜다,V,0
6270,인정,N,0
6271,경남,N,0
6272,까다,V,0
6273,않다,V,-2
6274,부모,N,0
6275,갔다오다,V,0
6276,못하다,V,0
6277,말다,V,0
6278,타다,V,0
6279,치킨,N,0
6280,바닷가,N,0
6281,전골,N,0
6282,운전,N,0
6283,오리구이,N,0
6284,한적,N,0
6285,해결,N,0
6286,포인트,N,0
6287,남자,N,0
6288,인천,N,0
6289,전남,N,0
6290,등갈비,N,0
6291,하노이,N,0
6292,낚다,V,0
6293,일정,N,0
6294,동생,N,0
6295,하다,V,0
6296,오늘,N,0
6297,생일날,N,2
6298,봉하,N,0
6299,희준,N,0
6300,만나다,V,0
6301,각자,N,0
6302,모이다,V,0
6303,출발,N,0
6304,진아,N,0
6305,웨이,N,0
6306,돔베,N,0
6307,샴페인,N,0
6308,할인,N,2
6309,전체,N,0
6310,이다,V,0
6311,알다,V,0
6312,내요,N,0
6313,보이다,V,0
6314,이유,N,0
6315,새해,N,0
6316,고기,N,0
6317,때문,N,0
6318,보내다,V,0
6319,간판,N,0
6320,잠깐,N,0
6321,정육점,N,0
6322,띄다,V,0
6323,반찬,N,0
6324,잡식,N,0
6325,포장집,N,0
6326,생고기,N,0
6327,줄어들다,V,0
6328,삼겹살,N,0
6329,나이,N,0
6330,틀리다,V,-1
6331,군대,N,0
6332,한때,N,0
6333,부위,N,0
6334,개인,N,0
6335,축산물,N,0
6336,일내,N,0
6337,국제선,N,0
6338,눈길,N,0
6339,치비,N,0
6340,깡통,N,0
6341,부산,N,0
6342,본점,N,0
6343,해물,N,0
6344,만취,N,0
6345,오라동,N,0
6346,숙소,N,0
6347,참고,N,0
6348,노형동,N,0
6349,서귀포시,N,0
6350,태연,N,0
6351,서비스,N,2
6352,발리,N,0
6353,저작,N,0
6354,손님,N,0
6355,충북,N,0
6356,태백산,N,0
6357,대만,N,0
6358,해외,N,0
6359,동문,N,0
6360,고프다,V,0
6361,초고추장,N,0
6362,오름,N,0
6363,크다,V,0
6364,성산읍,N,0
6365,여행,N,2
6366,위미항,N,0
6367,재미나다,V,2
6368,만덕,N,0
6369,맛없다,V,-2
6370,사랑,N,0
6371,항공,N,0
6372,들리다,V,0
6373,근방,N,0
6374,기간,N,0
6375,비용,N,0
6376,도니,N,0
6377,기회,N,0
6378,합류,N,0
6379,성산,N,0
6380,편하다,V,2
6381,실질,N,0
6382,있다,V,0
6383,나르다,V,0
6384,국제,N,0
6385,이름,N,0
6386,구공탄,N,0
6387,지불,N,0
6388,주산,N,0
6389,주다,V,0
6390,돌다,V,0
6391,오래간만,N,0
6392,모르다,V,-1
6393,소고기,N,0
6394,찾다,V,0
6395,공식,N,0
6396,공항,N,0
6397,한국,N,0
6398,태그,N,0
6399,재현,N,0
6400,뮤직,N,0
6401,화로구이,N,0
6402,메뉴,N,0
6403,이번,N,0
6404,소나기,N,0
6405,돌아보다,V,0
6406,주변,N,0
6407,마카오,N,0
6408,전날,N,0
6409,중국,N,0
6410,선우,N,0
6411,가능,N,1
6412,시간,N,0
6413,드리다,V,0
6414,잠수함,N,0
6415,운영,N,0
6416,알리다,V,0
6417,마라도,N,0
6418,뛰어나다,V,2
6419,네이버,N,0
6420,간만,N,0
6421,수다,N,0
6422,자치,N,0
6423,보상,N,0
6424,행사,N,2
6425,작성,N,0
6426,결심,N,1
6427,재밌다,V,2
6428,보도,N,0
6429,콩쿠르,N,0
6430,한림읍,N,0
6431,우체통,N,0
6432,제주,N,0
6433,뜨다,V,0
6434,여행사,N,0
6435,안덕면,N,0
6436,아니다,V,-2
6437,지방,N,0
6438,병무청,N,0
6439,동시,N,0
6440,사정,N,0
6441,연동,N,0
6442,사이트,N,0
6443,인테리어,N,0
6444,전문,N,2
6445,영평동,N,0
6446,되다,V,0
6447,체험,N,0
6448,표현,N,0
6449,불가,N,-2
6450,연속,N,0
6451,모두,N,0
6452,전기,N,0
6453,부드럽다,V,0
6454,원단,N,0
6455,기획,N,0
6456,과학,N,0
6457,상설,N,0
6458,플라,N,0
6459,기말고사,N,0
6460,코리아,N,0
6461,가구,N,0
6462,문의,N,0
6463,추가,N,0
6464,공지,N,0
6465,부서,N,0
6466,미술,N,0
6467,같다,V,0
6468,게이트,N,0
6469,마라리,N,0
6470,모레,N,0
6471,행정,N,0
6472,판매처,N,0
6473,주차,N,0
6474,허용,N,2
6475,유료,N,-1
6476,챙기다,V,0
6477,국가,N,0
6478,이스타,N,0
6479,아쿠아,N,0
6480,작가,N,0
6481,유효,N,0
6482,마당,N,0
6483,날씨,N,0
6484,표선,N,0
6485,체인,N,0
6486,가이드,N,0
6487,항법,N,0
6488,지정,N,0
6489,절경,N,2
6490,한라산,N,0
6491,내부,N,0
6492,선정,N,0
6493,구호,N,0
6494,통합,N,0
6495,티지,N,0
6496,작업,N,0
6497,영사,N,0
6498,공단,N,0
6499,양쪽,N,0
6500,패키지,N,0
6501,펜션,N,0
6502,오픈,N,0
6503,세계,N,0
6504,메르세데스,N,0
6505,만들다,V,0
6506,전하다,V,0
6507,거주,N,0
6508,균형,N,0
6509,성인,N,0
6510,유명,N,1
6511,어르신,N,0
6512,제주마,N,0
6513,회계,N,0
6514,임명,N,0
6515,주민,N,0
6516,가시다,V,0
6517,변경,N,0
6518,박물관,N,0
6519,사방,N,0
6520,중문동,N,0
6521,공연,N,0
6522,취소,N,-1
6523,기술,N,0
6524,대명,N,0
6525,청소년,N,0
6526,지하,N,0
6527,투명,N,0
6528,어울리다,V,2
6529,대여,N,0
6530,절차,N,0
6531,기존,N,0
6532,시설,N,0
6533,해상,N,0
6534,기대감,N,2
6535,새연교,N,0
6536,지다,V,0
6537,쉽다,V,0
6538,지지다,V,0
6539,물고기,N,0
6540,입장,N,0
6541,거리,N,0
6542,배송,N,0
6543,모임,N,0
6544,알아보다,V,0
6545,유망,N,2
6546,관광객,N,2
6547,후불,N,0
6548,내다,V,0
6549,기준층,N,0
6550,아이,N,0
6551,학회,N,0
6552,만큼,N,0
6553,해안,N,0
6554,미지,N,0
6555,이마,N,0
6556,고고,N,0
6557,결재,N,0
6558,생활,N,0
6559,뛰다,V,0
6560,어린이,N,0
6561,전자,N,0
6562,만료,N,0
6563,프로,N,0
6564,기본,N,0
6565,가지,N,0
6566,온라인,N,0
6567,숙박,N,0
6568,열림,N,0
6569,그림,N,0
6570,발언,N,0
6571,경비,N,0
6572,이루어지다,V,2
6573,주도,N,0
6574,비자,N,0
6575,현지,N,0
6576,결손,N,0
6577,열다,V,0
6578,개선,N,0
6579,요약,N,0
6580,강사,N,0
6581,탑승,N,0
6582,환상,N,2
6583,인재,N,0
6584,방문,N,0
6585,선거,N,0
6586,모슬포항,N,0
6587,관하다,V,0
6588,리뷰,N,0
6589,홈페이지,N,0
6590,항공권,N,0
6591,도남동,N,0
6592,일본,N,0
6593,시스템,N,0
6594,내일,N,0
6595,어머님,N,0
6596,실내,N,0
6597,호텔,N,0
6598,해양,N,0
6599,다이버,N,0
6600,패스,N,0
6601,후기,N,0
6602,갖추다,V,2
6603,첨단,N,0
6604,정성,N,0
6605,센터,N,0
6606,이벤트,N,0
6607,조건,N,0
6608,사업자,N,0
6609,휴식,N,2
6610,마련,N,0
6611,경관,N,2
6612,골다,V,0
6613,상훈,N,0
6614,다니다,V,0
6615,상관,N,0
6616,면세점,N,0
6617,친구,N,0
6618,마라,N,0
6619,체크,N,0
6620,사람,N,0
6621,현황,N,0
6622,해저,N,0
6623,아카이브,N,0
6624,리포트,N,0
6625,현대,N,0
6626,참시,N,0
6627,장축,N,0
6628,즐거움,N,2
6629,전관,N,0
6630,자기주,N,0
6631,관련,N,0
6632,주모,N,0
6633,플러스,N,0
6634,이제,N,0
6635,통계,N,0
6636,제도,N,0
6637,조합장,N,0
6638,복지,N,0
6639,카테고리,N,0
6640,마치다,V,0
6641,리조트,N,0
6642,제주시,N,0
6643,과정,N,0
6644,월간,N,0
6645,빌라,N,0
6646,재생,N,0
6647,스타,N,0
6648,조다,V,0
6649,대표,N,0
6650,외국인,N,0
6651,투어,N,0
6652,복리,N,0
6653,풍경,N,2
6654,로켓,N,0
6655,국토,N,0
6656,사용,N,0
6657,최고,N,2
6658,즐기다,V,2
6659,지원사,N,0
6660,수혜,N,0
6661,드론,N,0
6662,마다,V,0
6663,없다,V,-2
6664,새창,N,0
6665,성공,N,2
6666,빠지다,V,2
6667,예쁘다,V,2
6668,주말,N,2
6669,융합,N,0
6670,경력,N,0
6671,의사,N,0
6672,유치,N,0
6673,인력,N,0
6674,농원,N,0
6675,맞추다,V,0
6676,맛집,N,2
6677,창업,N,0
6678,단축,N,0
6679,사다,V,0
6680,기프트,N,1
6681,당하다,V,0
6682,만마,N,0
6683,부담,N,-2
6684,한방,N,0
6685,대정읍,N,0
6686,화산섬,N,0
6687,대하다,V,0
6688,공고,N,0
6689,속살,N,0
6690,건너,N,0
6691,꾸다,V,0
6692,지점,N,0
6693,가파,N,0
6694,정보,N,0
6695,이상,N,0
6696,시간표,N,0
6697,보리,N,0
6698,재단,N,0
6699,상태,N,0
6700,이쁘다,V,2
6701,개발,N,1
6702,교육,N,0
6703,구매,N,0
6704,상품,N,0
6705,구름다리,N,0
6706,결제,N,0
6707,용담,N,0
6708,브랜드,N,0
6709,메카,N,0
6710,모로,N,0
6711,구좌읍,N,0
6712,게스트,N,0
6713,의미,N,0
6714,맞다,V,0
6715,도착,N,0
6716,놀이,N,0
6717,아름답다,V,2
6718,서울,N,0
6719,위하다,V,0
6720,보고서,N,0
6721,예전,N,0
6722,소인,N,0
6723,시의,N,0
6724,도심,N,0
6725,포스팅,N,0
6726,관악,N,0
6727,맞춤,N,0
6728,관광공사,N,0
6729,중소기업,N,0
6730,사계리,N,0
6731,발전,N,1
6732,못하다,V,0
6733,타다,V,0
6734,단동,N,0
6735,금액,N,0
6736,전화,N,0
6737,제주어,N,0
6738,운항,N,0
6739,글로벌,N,0
6740,세상,N,0
6741,면적,N,0
6742,전선,N,0
6743,청년,N,0
6744,체류,N,0
6745,아라일동,N,0
6746,잠수,N,0
6747,일정,N,0
6748,바람,N,0
6749,목적,N,0
6750,구입,N,0
6751,서적,N,0
6752,도마,N,0
6753,건의,N,0
6754,출판,N,0
6755,하다,V,0
6756,오늘,N,0
6757,모양,N,0
6758,마제,N,0
6759,해양성,N,0
6760,브이,N,0
6761,소셜,N,0
6762,국외,N,0
6763,만나다,V,0
6764,전시실,N,0
6765,아래,N,0
6766,제주도,N,0
6767,출발,N,0
6768,속삭이다,V,0
6769,신용,N,0
6770,박사,N,0
6771,할인,N,2
6772,문연,N,0
6773,전체,N,0
6774,학습,N,0
6775,이다,V,0
6776,설화,N,0
6777,남다르다,V,2
6778,비즈니스,N,0
6779,에코랜드,N,0
6780,편의,N,0
6781,송악,N,0
6782,택배,N,0
6783,대회,N,0
6784,사무소,N,0
6785,형태,N,0
6786,승마,N,0
6787,영산,N,0
6788,비교,N,0
6789,취향,N,2
6790,송악산,N,0
6791,기획사,N,0
6792,가족,N,0
6793,단체,N,0
6794,함소,N,0
6795,업무,N,0
6796,최대,N,2
6797,삼다,V,0
6798,묵다,V,0
6799,카트,N,0
6800,입금,N,0
6801,이하,N,0
6802,아카데미,N,0
6803,고기압,N,0
6804,바당,N,0
6805,박명,N,0
6806,산호,N,0
6807,자봉,N,0
6808,석부,N,0
6809,해외,N,0
6810,정기,N,0
6811,변동,N,0
6812,방산,N,0
6813,줄다,V,0
6814,기차,N,0
6815,매표소,N,0
6816,존슨,N,0
6817,라산,N,0
6818,소망,N,2
6819,사이,N,0
6820,용머리,N,0
6821,아다,V,0
6822,회식,N,0
6823,비용,N,0
6824,정리,N,0
6825,혼자,N,0
6826,편하다,V,2
6827,있다,V,0
6828,광산,N,0
6829,수많다,V,2
6830,스다,V,0
6831,활용,N,0
6832,자태,N,0
6833,위원장,N,0
6834,지속,N,0
6835,옵션,N,0
6836,이용해,N,0
6837,화재,N,0
6838,한국,N,0
6839,여럿,N,0
6840,건너다,V,0
6841,인권,N,0
6842,돌리다,V,0
6843,이번,N,0
6844,기사,N,0
6845,상당,N,0
6846,전날,N,0
6847,산호초,N,0
6848,가치,N,0
6849,가능,N,1
6850,햇살,N,1
6851,기압골,N,0
6852,풀다,V,0
6853,안덕,N,0
6854,다르다,V,0
6855,명함,N,0
6856,잡다,V,0
6857,편도,N,0
6858,할증료,N,-1
6859,적십자사,N,0
6860,포함,N,0
6861,소개,N,0
6862,편안,N,2
6863,쿠폰,N,0
6864,버스,N,0
6865,한라,N,0
6866,동향,N,0
6867,나오다,V,0
6868,유네스코,N,0
6869,호스트,N,0
6870,산학,N,0
6871,목포,N,0
6872,거품,N,-1
6873,아쿠아리움,N,0
6874,가격,N,0
6875,요금,N,0
6876,보충,N,0
6877,빌리지,N,0
6878,유람선,N,1
6879,열대어,N,0
6880,하우스,N,0
6881,파노라마,N,0
6882,미술관,N,0
6883,전국,N,0
6884,중마,N,0
6885,물가,N,0
6886,티켓,N,0
6887,필요,N,0
6888,중문,N,0
6889,낫다,V,1
6890,필수,N,0
6891,발행,N,0
6892,대상,N,0
6893,차이,N,0
6894,학교,N,0
6895,창문,N,0
6896,탐험,N,0
6897,안전,N,1
6898,타보,N,0
6899,찾아가다,V,0
6900,입장료,N,0
6901,지중해,N,0
6902,지역,N,0
6903,클릭,N,0
6904,연구관,N,0
6905,용연,N,0
6906,금융,N,0
6907,세다,V,0
6908,높이,N,0
6909,형제섬,N,0
6910,현장,N,0
6911,평생교육,N,0
6912,검색,N,0
6913,자격,N,0
6914,트레일,N,0
6915,익스,N,0
6916,다녀오다,V,0
6917,렌터카,N,0
6918,유아,N,0
6919,판매,N,0
6920,공모,N,0
6921,연면,N,0
6922,베스트,N,2
6923,위도,N,0
6924,딜러,N,0
6925,입주,N,0
6926,출항,N,0
6927,검차,N,0
6928,추천,N,2
6929,단계,N,0
6930,주체,N,0
6931,가깝다,V,0
6932,유류,N,0
6933,데이터,N,0
6934,연인,N,2
6935,사회,N,0
6936,어우러지다,V,2
6937,입니다,N,0
6938,학술,N,0
6939,올레길,N,0
6940,부티크,N,0
6941,시찰,N,0
6942,제품,N,0
6943,나가다,V,0
6944,말타기,N,0
6945,표시,N,0
6946,동절기,N,0
6947,대한민국,N,0
6948,입장권,N,0
6949,실시간,N,0
6950,성산포,N,0
6951,시각,N,0
6952,도시,N,0
6953,단속,N,0
6954,모집,N,0
6955,함양,N,0
6956,거래,N,0
6957,샤인,N,0
6958,공통,N,0
6959,사진,N,0
6960,찾아보다,V,0
6961,볼거리,N,0
6962,등기,N,0
6963,신분증,N,0
6964,인기,N,2
6965,병풍,N,0
6966,제학,N,0
6967,롯데호텔,N,0
6968,준비,N,0
6969,평일,N,0
6970,기준,N,0
6971,평생,N,0
6972,동그랗다,V,0
6973,이용,N,0
6974,그때,N,0
6975,시스,N,0
6976,수영,N,0
6977,공존,N,0
6978,종목별,N,0
6979,위치,N,0
6980,고길천,N,0
6981,위원,N,0
6982,확대,N,1
6983,기분,N,0
6984,규모,N,0
6985,숙마,N,0
6986,번호,N,0
6987,승시,N,0
6988,환불,N,-2
6989,좋다,V,2
6990,고객,N,0
6991,몸짓,N,0
6992,달라지다,V,0
6993,조성,N,0
6994,개월,N,0
6995,뽐내다,V,1
6996,차다,V,0
6997,모습,N,0
6998,김포,N,0
6999,남다,V,0
7000,하루,N,0
7001,지면,N,0
7002,참여,N,0
7003,국내,N,0
7004,파도,N,0
7005,지구,N,0
7006,경제,N,0
7007,자연,N,0
7008,도서관,N,0
7009,믿다,V,0
7010,지피지기,N,0
7011,사이버,N,0
7012,대인,N,0
7013,오븐,N,0
7014,진정,N,0
7015,발권,N,0
7016,최종,N,0
7017,통하다,V,2
7018,만드다,V,0
7019,신비,N,2
7020,평면도,N,0
7021,관광지,N,0
7022,많다,V,2
7023,주소,N,0
7024,자타,N,0
7025,자랑,N,1
7026,사범,N,0
7027,지참,N,0
7028,문자,N,0
7029,유산,N,0
7030,테마,N,0
7031,국동,N,0
7032,최남단,N,0
7033,서귀포,N,0
7034,한데,N,0
7035,수중,N,0
7036,실속,N,2
7037,편리,N,2
7038,각각,N,0
7039,합격자,N,2
7040,쿠팡,N,0
7041,보증,N,0
7042,기관,N,0
7043,부분,N,0
7044,동쪽,N,0
7045,산업,N,0
7046,우도,N,0
7047,병역,N,-1
7048,빌딩,N,0
7049,그룹,N,0
7050,날짜,N,0
7051,병무,N,0
7052,혜택,N,2
7053,동자주,N,0
7054,제주항공,N,0
7055,경우,N,0
7056,지원,N,0
7057,바닷속,N,0
7058,하워드,N,0
7059,디지털,N,0
7060,수입,N,0
7061,받다,V,0
7062,여행객,N,0
7063,연합,N,0
7064,양성,N,0
7065,여행자,N,0
7066,결과,N,0
7067,겨울,N,0
7068,액티비티,N,0
7069,길다,V,0
7070,사전,N,0
7071,코스,N,0
7072,제주특별자치도,N,0
7073,연기,N,0
7074,신청,N,0
7075,김의근,N,0
7076,특별,N,2
7077,사항,N,0
7078,최초,N,1
7079,오다,V,0
7080,산천,N,0
7081,비등,N,0
7082,출입국,N,0
7083,객실,N,0
7084,전망대,N,2
7085,잠수부,N,0
7086,발행자,N,0
7087,청사,N,0
7088,제세,N,0
7089,라리,N,0
7090,모으다,V,0
7091,확인,N,0
7092,창조,N,1
7093,영향,N,0
7094,업체,N,0
7095,바코드,N,0
7096,군립,N,0
7097,북태평양,N,0
7098,모바일,N,0
7099,혁신,N,1
7100,건물,N,0
7101,나다,V,0
7102,공정,N,2
7103,휴가,N,2
7104,갖다,V,1
7105,타워,N,0
7106,쇼핑,N,1
7107,왕복,N,0
7108,전시,N,0
7109,빼다,V,0
7110,나중,N,0
7111,보다,V,0
7112,어떻다,V,0
7113,가다,V,0
7114,평년,N,0
7115,제공,N,0
7116,증진,N,0
7117,열도,N,0
7118,마주,N,0
7119,회정,N,0
7120,경유,N,0
7121,카드,N,0
7122,따르다,V,0
7123,일반인,N,0
7124,버튼,N,0
7125,특가,N,2
7126,위원회,N,0
7127,군데,N,0
7128,목록,N,0
7129,스마트,N,0
7130,프린팅,N,0
7131,인터넷,N,0
7132,신규,N,0
7133,서쪽,N,0
7134,사업,N,0
7135,흥원,N,0
7136,채용,N,0
7137,기온,N,0
7138,앞서다,V,0
7139,가본,N,0
7140,육성,N,0
7141,싸다,V,1
7142,선택,N,0
7143,기업,N,0
7144,차지,N,0
7145,소아,N,0
7146,이도,N,0
7147,이웃,N,2
7148,여행지,N,2
7149,잡치다,V,-2
7150,관광,N,2
7151,쭈니,N,0
7152,프로그램,N,0
7153,무료,N,2
7154,메달,N,0
7155,다음,N,0
7156,도민,N,0
7157,곳곳,N,0
7158,임대,N,0
7159,광안리,N,0
7160,공예품,N,0
7161,씀씀이,N,0
7162,입영,N,0
7163,가요,N,0
7164,축제,N,2
7165,회원,N,0
7166,기반,N,0
7167,해협,N,0
7168,책자,N,0
7169,요번,N,0
7170,도착지,N,0
7171,시선,N,0
7172,공원,N,0
7173,살다,V,0
7174,공사,N,0
7175,박스,N,0
7176,펼쳐지다,V,0
7177,여성상,N,0
7178,경남,N,0
7179,바가지,N,0
7180,않다,V,-2
7181,발급,N,0
7182,명소,N,2
7183,심사,N,0
7184,악화,N,-2
7185,말다,V,0
7186,본사,N,0
7187,운전,N,0
7188,환율,N,0
7189,인증,N,0
7190,포인트,N,0
7191,간격,N,0
7192,구름,N,0
7193,데이트,N,2
7194,구경,N,0
7195,비싸다,V,-1
7196,북단,N,0
7197,승선,N,0
7198,마지막,N,0
7199,깜놀,N,-1
7200,미만,N,0
7201,모이다,V,0
7202,인비,N,0
7203,진흥,N,0
7204,인원,N,0
7205,에너지,N,0
7206,알다,V,0
7207,이사,N,0
7208,보이다,V,0
7209,밸류,N,0
7210,훈련,N,0
7211,안녕,N,0
7212,때문,N,0
7213,대별,N,0
7214,적용,N,0
7215,대한해협,N,0
7216,허가,N,1
7217,예약,N,0
7218,보일시,N,0
7219,피디아,N,0
7220,위해,N,0
7221,추억,N,2
7222,쇼핑몰,N,0
7223,정당,N,0
7224,산체,N,0
7225,개인,N,0
7226,운행,N,0
7227,청청,N,2
7228,초대,N,0
7229,대마도,N,0
7230,요령,N,0
7231,리조,N,0
7232,숙소,N,0
7233,점보,N,0
7234,서귀포시,N,0
7235,노형동,N,0
7236,도외,N,0
7237,실현,N,2
7238,서비스,N,1
7239,공과금,N,0
7240,지상,N,0
7241,방법,N,0
7242,푸르다,V,2
7243,태권,N,0
7244,주력,N,0
7245,레저,N,2
7246,수익,N,2
7247,오름,N,0
7248,크다,V,0
7249,가을,N,0
7250,신재,N,0
7251,유일무이,N,1
7252,여행,N,2
7253,가져가다,V,0
7254,우편,N,0
7255,매장,N,0
7256,관마,N,0
7257,기상,N,0
7258,울다,V,0
7259,제반,N,0
7260,항공,N,0
7261,안내,N,0
7262,타원,N,0
7263,용두암,N,0
7264,벤츠,N,0
7265,소통,N,1
7266,기간,N,0
7267,서광,N,0
7268,다양,N,2
7269,차동,N,0
7270,도모,N,0
7271,국제,N,0
7272,학년,N,0
7273,최저,N,-1
7274,본인,N,0
7275,연락처,N,0
7276,상세,N,0
7277,주다,V,0
7278,바다,N,0
7279,싶다,V,0
7280,찾다,V,0
7281,군락,N,0
7282,산방산,N,0
7283,초아,N,0
7284,등록번호,N,0
7285,복합,N,0
7286,장학진,N,0
7287,구성,N,0
7288,차량,N,0
7289,작다,V,0
7290,수기,N,0
7291,가장자리,N,0
7292,보내다,V,0
7293,썰다,V,0
7294,제주,N,0
7295,동안,N,0
7296,오다,V,0
7297,숯불갈비,N,0
7298,빌리다,V,0
7299,나름,N,0
7300,잡다,V,0
7301,저녁,N,0
