,단어,품사,점수
3955,시간,N,0
3956,성산포항,N,0
3957,책임자,N,0
3958,잡다,V,0
3959,리조트,N,0
3960,저녁,N,0
3961,이왕,N,0
3962,제주시,N,0
3963,휘닉스,N,0
3964,승차,N,0
3965,버스,N,0
3966,한라,N,0
3967,전문점,N,0
3968,관찰,N,0
3969,정도,N,0
3970,참돔,N,0
3971,본연,N,0
3972,올인,N,0
3973,낚시,N,0
3974,연동,N,0
3975,애월읍,N,0
3976,대부분,N,0
3977,가격,N,0
3978,갖다,V,0
3979,유람선,N,0
3980,체험,N,0
3981,최고,N,2
3982,인근,N,0
3983,하우스,N,0
3984,가다,V,0
3985,경험,N,0
3986,마다,V,0
3987,모두,N,0
3988,자라다,V,0
3989,그리드,N,0
3990,비게,N,0
3991,자장면,N,0
3992,삼성,N,0
3993,스마트,N,0
3994,중문,N,0
3995,말고기,N,0
3996,누리,N,0
3997,자연산,N,0
3998,방어회,N,0
3999,문의,N,0
4000,대하다,V,0
4001,해물탕,N,0
4002,오조리,N,0
4003,학관,N,0
4004,바위,N,0
4005,사계,N,0
4006,경쟁력,N,0
4007,청정,N,2
4008,벵에돔,N,0
4009,범섬,N,0
4010,바라보다,V,0
4011,먹다,V,0
4012,목요일,N,0
4013,형제섬,N,0
4014,검색,N,0
4015,아쿠아,N,0
4016,올레,N,0
4017,해지다,V,0
4018,도로,N,0
4019,날씨,N,0
4020,가브리,N,0
4021,구좌읍,N,0
4022,임대,N,0
4023,맛있다,V,2
4024,성게,N,0
4025,일주,N,0
4026,입다,V,0
4027,숯구이,N,0
4028,돼지고기,N,0
4029,전복죽,N,0
4030,아름답다,V,2
4031,자리,N,0
4032,서울,N,0
4033,추천,N,2
4034,횡단도,N,0
4035,한라산,N,0
4036,가깝다,V,1
4037,위하다,V,0
4038,애월리,N,0
4039,공원,N,0
4040,근무,N,0
4041,별빛,N,0
4042,않다,V,-2
4043,동안,N,0
4044,조명,N,0
4045,세계,N,0
4046,보관,N,0
4047,발전,N,2
4048,일출봉,N,0
4049,타다,V,0
4050,모슬,N,0
4051,모슬포,N,0
4052,대학교,N,0
4053,운치,N,1
4054,바람,N,0
4055,구경,N,0
4056,국물,N,0
4057,행성,N,0
4058,알차다,V,2
4059,아일랜드,N,0
4060,맛보다,V,0
4061,비싸다,V,-1
4062,하다,V,0
4063,이용,N,0
4064,접시,N,0
4065,성당,N,0
4066,마라도,N,0
4067,개관,N,0
4068,위치,N,0
4069,목성,N,0
4070,제주도,N,0
4071,양념,N,0
4072,노형,N,0
4073,적극,N,1
4074,사시미,N,0
4075,이다,V,0
4076,섭지코지,N,0
4077,좋다,V,2
4078,추전,N,0
4079,단장,N,0
4080,파다,V,0
4081,샤브샤브,N,0
4082,송악,N,0
4083,고기,N,0
4084,등정,N,0
4085,보내다,V,0
4086,채담,N,0
4087,통제,N,-1
4088,시설,N,0
4089,구이,N,0
4090,국내,N,0
4091,예약,N,0
4092,여객선,N,0
4093,와이프,N,0
4094,송악산,N,0
4095,시내,N,0
4096,횟집,N,0
4097,금호,N,0
4098,최근,N,0
4099,가족,N,0
4100,입장,N,0
4101,최대,N,2
4102,부시리,N,0
4103,풍력,N,0
4104,무렵,N,0
4105,먹거리,N,0
4106,해안,N,0
4107,본점,N,0
4108,행원리,N,0
4109,해녀,N,0
4110,해물,N,0
4111,생태,N,0
4112,숙소,N,0
4113,참고,N,0
4114,노형동,N,0
4115,많다,V,2
4116,오분자기,N,0
4117,수동,N,0
4118,생각,N,0
4119,산호,N,0
4120,승용차,N,0
4121,소요,N,0
4122,항정살,N,0
4123,코엑스,N,0
4124,관광용,N,2
4125,구엄리,N,0
4126,서귀포,N,0
4127,정기,N,0
4128,오름,N,0
4129,크다,V,0
4130,야간,N,0
4131,팔다,V,0
4132,항구,N,0
4133,대학,N,0
4134,성산읍,N,0
4135,도두항,N,0
4136,환상,N,2
4137,편리,N,2
4138,들어가다,V,0
4139,곱다,V,2
4140,모슬포항,N,0
4141,입구,N,0
4142,우도,N,0
4143,겨울철,N,0
4144,야채,N,0
4145,가파도,N,0
4146,해양,N,0
4147,성산,N,0
4148,별자리,N,0
4149,개방,N,0
4150,해변,N,0
4151,포호,N,0
4152,수족관,N,0
4153,갖추다,V,1
4154,있다,V,0
4155,특화,N,2
4156,식당,N,0
4157,경관,N,2
4158,드넓다,V,2
4159,여수,N,0
4160,골프클럽,N,0
4161,동양,N,0
4162,눈꽃,N,0
4163,바다,N,0
4164,산방산,N,0
4165,느끼다,V,0
4166,걷다,V,0
4167,고요,N,1
4168,겨울,N,0
4169,코스,N,0
4170,사라,N,0
4171,주변,N,0
4172,차량,N,0
4173,돼지,N,0
4174,가능,N,1
4175,중턱,N,0
